1545580800,1,sum,1,0
1546444800,4,sum,1,0
1546444800,1,goods,1,1
1546531200,25,sum,2,0
1546876800,1,sum,1,0
1546876800,1,goods,1,5
1546876800,1,sum,2,0
1551888000,3,sum,2,0
1552406400,2,sum,1,0
1552406400,1,goods,1,8
1552406400,1,goods,1,5
1553616000,1,sum,1,0
1553616000,1,goods,1,2
1554134400,2,sum,4,0
1554134400,1,goods,4,11
1555776000,1,sum,1,0
1555776000,1,goods,1,9
1557158400,1,sum,1,0
1557158400,1,goods,1,9
