135,1552910897,2,1552911099,1552911218,0
136,1552911042,4,1552911042,1552911122,0
137,1552911122,4,1552913206,1552913312,0
138,1552911218,2,1552912160,1552912279,0
139,1552912279,2,1552912320,1552912720,0
140,1552912720,2,1552915144,1552915484,0
141,1552913312,4,1552913606,1552913677,0
142,1552913677,4,1552916070,1552916212,0
143,1552913686,1,1552913686,1552914063,0
144,1552914063,1,1552914132,1552914271,0
145,1552914271,1,1552914331,1552914571,0
146,1552914571,1,1552916150,1552917256,0
147,1552915484,2,1552915565,1552915644,0
148,1552915559,14,1552915568,1552915775,0
149,1552915644,2,1552915866,1552916028,0
150,1552915775,14,1552915775,1552918515,0
151,1552916028,2,1552916028,1552916145,0
152,1552916145,2,1552916406,1552916505,0
153,1552916212,4,1552916531,1552916611,0
154,1552916505,2,1552916550,1552916698,0
155,1552916611,4,1552917266,1552917352,0
156,1552916698,2,1552916847,1552916927,0
157,1552916927,2,1552918329,1552918428,0
158,1552917256,1,1552917352,1552917656,0
159,1552917352,4,1552918405,1552918483,0
160,1552917656,1,1552919119,1552919633,0
161,1552918428,2,1552918509,1552918949,0
162,1552918483,4,1552918524,1552918594,0
163,1552918515,14,1552918515,1552918875,0
164,1552918594,4,1552921302,1552923706,0
165,1552918875,14,1552918875,1552954256,0
166,1552918949,2,1552919130,1552919269,0
167,1552919269,2,1552920531,1552920632,0
168,1552919633,1,1552919669,1552919749,0
169,1552919749,1,1552920062,1552920269,0
170,1552920269,1,1552920818,1552920929,0
171,1552920633,2,1552921273,1552924597,0
172,1552920929,1,1552921138,1552921245,0
173,1552921245,1,1552921525,1552924657,0
174,1552923706,4,1552923761,1552923878,0
175,1552923878,4,1552925419,1552925505,0
176,1552924597,2,1552925460,1552925598,0
177,1552924657,1,1552926206,1552926374,0
178,1552925505,4,1552927467,1552927548,0
179,1552925598,2,1552925640,1552925718,0
180,1552925719,2,1552925760,1552925999,0
181,1552925999,2,1552926120,1552926279,0
182,1552926279,2,1552926581,1552926698,0
183,1552926374,1,1552927308,1552927545,0
184,1552926698,2,1552926732,1552926820,0
185,1552926820,2,1552927482,1552927862,0
186,1552927545,1,1552927545,1552927625,0
187,1552927548,4,1552927812,1552928068,0
188,1552927625,1,1552930110,1552930212,0
189,1552927862,2,1552928162,1552928284,0
190,1552928068,4,1552928168,1552928420,0
191,1552928284,2,1552928302,1552928384,0
192,1552928384,2,1552930968,1552931086,0
193,1552928420,4,1552929810,1552929982,0
194,1552929982,4,1552929982,1552930083,0
195,1552930083,4,1552930131,1552930590,0
196,1552930212,1,1552933117,1552933256,0
197,1552930590,4,1552931192,1552931422,0
198,1552931086,2,1552931327,1552931408,0
199,1552931408,2,1552931729,1552931827,0
200,1552931422,4,1552934840,1552934927,0
201,1552931827,2,1552931909,1552932048,0
202,1552932048,2,1552933912,1552934071,0
203,1552933256,1,1552935160,1552935263,0
204,1552934071,2,1552934493,1552935032,0
205,1552934927,4,1552936019,1552936106,0
206,1552935032,2,1552937044,1552937266,0
207,1552935263,1,1552936542,1552936664,0
208,1552936106,4,1552939845,1552939919,0
209,1552936664,1,1552936730,1552936801,0
210,1552936801,1,1552938131,1552938193,0
211,1552937266,2,1552937697,1552937797,0
212,1552937797,2,1552938597,1552938677,0
213,1552938193,1,1552938194,1552938385,0
214,1552938385,1,1552938528,1552938604,0
215,1552938604,1,1552938706,1552939132,0
216,1552938677,2,1552939260,1552939429,0
217,1552939132,1,1552939140,1552939423,0
218,1552939423,1,1552942401,1552942470,0
219,1552939429,2,1552940461,1552940640,0
220,1552939919,4,1552940350,1552940426,0
221,1552940426,4,1552940471,1552940548,0
222,1552940548,4,1552940701,1552940771,0
223,1552940640,2,1552942344,1552942463,0
224,1552940771,4,1552940806,1552940892,0
225,1552940892,4,1552942697,1552942769,0
226,1552942463,2,1552942985,1552943224,0
227,1552942470,1,1552942572,1552942742,0
228,1552942742,1,1552952910,1552953005,0
229,1552942769,4,1552943691,1552943772,0
230,1552943224,2,1552944527,1552944626,0
231,1552943772,4,1552943833,1552943924,0
232,1552943924,4,1552944091,1552944218,0
233,1552944218,4,1552944563,1552944651,0
234,1552944626,2,1552945028,1552945128,0
235,1552944651,4,1552944772,1552944989,0
236,1552944989,4,1552945033,1552945171,0
237,1552945128,2,1552947612,1552947770,0
238,1552945171,4,1552945233,1552945415,0
239,1552945415,4,1552947837,1552947990,0
240,1552947770,2,1552947812,1552948091,0
241,1552947990,4,1552949481,1552949552,0
242,1552948091,2,1552948273,1552948411,0
243,1552948411,2,1552949334,1552949513,0
244,1552949513,2,1552951476,1552951638,0
245,1552949552,4,1552949552,1552949633,0
246,1552949633,4,1552949633,1552949960,0
247,1552949960,4,1552951282,1552951357,0
248,1552951357,4,1552951402,1552951479,0
249,1552951479,4,1552952444,1552952675,0
250,1552951638,2,1552951956,1552952038,0
251,1552952038,2,1552952118,1552952197,0
252,1552952197,2,1552952339,1552952419,0
253,1552952419,2,1552952419,1552952497,0
254,1552952497,2,1552952878,1552953040,0
255,1552952675,4,1552952964,1552953101,0
256,1552953005,1,1552953466,1552953839,0
257,1552953040,2,1552953160,1552954119,0
258,1552953101,4,1552953325,1552953446,0
259,1552953446,4,1552953491,1552953900,0
260,1552953839,1,1552954507,1552954571,0
261,1552953900,4,1552954209,1552954425,0
262,1552954119,2,1552954281,1552954600,0
263,1552954256,14,1552954256,1552954396,0
264,1552954396,14,1552954396,1552954476,0
265,1552954425,4,1552954807,1552954886,0
266,1552954476,14,1552954476,1552954556,0
267,1552954556,14,1552954556,1552954656,0
268,1552954571,1,1552954630,1552954951,0
269,1552954600,2,1552955003,1552955121,0
270,1552954656,14,1552954656,1552954736,0
271,1552954736,14,1552954736,1552955056,0
272,1552954886,4,1552954927,1552955048,0
273,1552954951,1,1552955529,1552955595,0
274,1552955048,4,1552955208,1552955393,0
275,1552955056,14,1552955056,1552955176,0
276,1552955121,2,1552955343,1552955421,0
277,1552955176,14,1552955176,1552955256,0
278,1552955256,14,1552955256,1552955496,0
279,1552955393,4,1552955514,1552955616,0
280,1552955421,2,1552957847,1552957925,0
281,1552955496,14,1552955496,1552955676,0
282,1552955595,1,1552955595,1552955669,0
283,1552955616,4,1552956407,1552956469,0
284,1552955669,1,1552957694,1552957810,0
285,1552955676,14,1552955676,1552955796,0
286,1552955796,14,1552955797,1552956260,0
287,1552956260,14,1552956271,1552956371,0
288,1552956371,14,1552956395,1552956496,0
289,1552956469,4,1552956469,1552956569,0
290,1552956496,14,1552956496,1552956596,0
291,1552956569,4,1552958840,1552958953,0
292,1552956596,14,1552956596,1552956716,0
293,1552956716,14,1552956716,1552956816,0
294,1552956816,14,1552956816,1552956936,0
295,1552956936,14,1552956936,1552957056,0
296,1552957056,14,1552957056,1552957176,0
297,1552957176,14,1552957176,1552957276,0
298,1552957276,14,1552957276,1552957356,0
299,1552957356,14,1552957356,1552957436,0
300,1552957436,14,1552957436,1552957536,0
301,1552957536,14,1552957616,1552957716,0
302,1552957716,14,1552957716,1552957976,0
303,1552957810,1,1552958156,1552958315,0
304,1552957925,2,1552960671,1552960889,0
305,1552957976,14,1552957976,1552958056,0
306,1552958056,14,1552958056,1552958196,0
307,1552958196,14,1552958196,1552958296,0
308,1552958296,14,1552958296,1552958396,0
309,1552958315,1,1552958856,1552959238,0
310,1552958396,14,1552958396,1552958496,0
311,1552958496,14,1552958496,1552958576,0
312,1552958576,14,1552958576,1552958656,0
313,1552958656,14,1552958656,1552958756,0
314,1552958756,14,1552958756,1552958836,0
315,1552958836,14,1552958836,1552958936,0
316,1552958936,14,1552959016,1552959096,0
317,1552958953,4,1552958953,1552959225,0
318,1552959096,14,1552959096,1552959236,0
319,1552959225,4,1552960315,1552960442,0
320,1552959236,14,1552959316,1552959396,0
321,1552959238,1,1552959859,1552960098,0
322,1552959396,14,1552959396,1552959516,0
323,1552959516,14,1552959516,1552959616,0
324,1552959616,14,1552959616,1552959696,0
325,1552959696,14,1552959696,1552959776,0
326,1552959776,14,1552959776,1552959916,0
327,1552959916,14,1552959916,1552960001,0
328,1552960001,14,1552960001,1552960142,0
329,1552960098,1,1552961182,1552961370,0
330,1552960142,14,1552960164,1552960314,0
331,1552960314,14,1552960314,1552960512,0
332,1552960442,4,1552961217,1552961314,0
333,1552960512,14,1552960542,1552960676,0
334,1552960676,14,1552960676,1552960776,0
335,1552960776,14,1552960776,1552960856,0
336,1552960856,14,1552960857,1552961041,0
337,1552960889,2,1552961792,1552961991,0
338,1552961041,14,1552961062,1552961156,0
339,1552961156,14,1552961156,1552961284,0
340,1552961284,14,1552961338,1552961436,0
341,1552961314,4,1552961314,1552961395,0
342,1552961370,1,1552961743,1552962082,0
343,1552961395,4,1552961657,1552961753,0
344,1552961436,14,1552961529,1552961636,0
345,1552961636,14,1552961636,1552961736,0
346,1552961736,14,1552961736,1552961836,0
347,1552961753,4,1552961842,1552961951,0
348,1552961836,14,1552961836,1552961956,0
349,1552961951,4,1552962189,1552962315,0
350,1552961956,14,1552961956,1552962056,0
351,1552961991,2,1552963094,1552963172,0
352,1552962056,14,1552962056,1552962256,0
353,1552962083,1,1552963885,1552964000,0
354,1552962256,14,1552962256,1552962356,0
355,1552962315,4,1552962409,1552962531,0
356,1552962356,14,1552962356,1552962456,0
357,1552962456,14,1552962456,1552962616,0
358,1552962531,4,1552962531,1552962629,0
359,1552962616,14,1552962616,1552962716,0
360,1552962630,4,1552962630,1552962694,0
361,1552962694,4,1552962711,1552962795,0
362,1552962716,14,1552962716,1552962796,0
363,1552962795,4,1552963018,1552963099,0
364,1552962796,14,1552962796,1552963096,0
365,1552963096,14,1552963096,1552963182,0
366,1552963099,4,1552963160,1552963320,0
367,1552963173,2,1552963996,1552964094,0
368,1552963182,14,1552963182,1552963330,0
369,1552963320,4,1552963545,1552963620,0
370,1552963330,14,1552963356,1552963456,0
371,1552963456,14,1552963456,1552963556,0
372,1552963556,14,1552963556,1552963636,0
373,1552963620,4,1552963728,1552963820,0
374,1552963636,14,1552963636,1552963736,0
375,1552963736,14,1552963816,1552963916,0
376,1552963820,4,1552963849,1552963937,0
377,1552963916,14,1552963916,1552964036,0
378,1552963937,4,1552963939,1552964094,0
379,1552964000,1,1552964246,1552964408,0
380,1552964036,14,1552964036,1552964136,0
381,1552964094,2,1552965977,1552966154,0
382,1552964094,4,1552964197,1552964295,0
383,1552964136,14,1552964136,1552964276,0
384,1552964276,14,1552964276,1552964376,0
385,1552964295,4,1552964722,1552964802,0
386,1552964376,14,1552964376,1552964476,0
387,1552964408,1,1552964956,1552965027,0
388,1552964476,14,1552964476,1552964556,0
389,1552964556,14,1552964556,1552964656,0
390,1552964656,14,1552964685,1552964776,0
391,1552964776,14,1552964776,1552964916,0
392,1552964802,4,1552964802,1552965289,0
393,1552964916,14,1552964916,1552965016,0
394,1552965016,14,1552965016,1552965116,0
395,1552965027,1,1552965969,1552966594,0
396,1552965116,14,1552965116,1552965236,0
397,1552965236,14,1552965236,1552965516,0
398,1552965289,4,1552965330,1552965583,0
399,1552965516,14,1552965516,1552965616,0
400,1552965583,4,1552965825,1552965931,0
401,1552965616,14,1552965616,1552965716,0
402,1552965716,14,1552965716,1552968976,0
403,1552965931,4,1552965931,1552972094,0
404,1552966154,2,1552966154,1552966677,0
405,1552966594,1,1552966621,1552968841,0
406,1552966677,2,1552966695,1552968961,0
407,1552968841,1,1552968841,1552968930,0
408,1552968930,1,1552969454,1552969674,0
409,1552968961,2,1552970004,1552970123,0
410,1552968976,14,1552968976,1552969096,0
411,1552969096,14,1552969096,1552969216,0
412,1552969216,14,1552969216,1552969516,0
413,1552969516,14,1552969516,1552969596,0
414,1552969596,14,1552969596,1552969696,0
415,1552969674,1,1552969730,1552969820,0
416,1552969696,14,1552969696,1552969856,0
417,1552969820,1,1552972796,1552972896,0
418,1552969856,14,1552969856,1552970256,0
419,1552970123,2,1552971727,1552971905,0
420,1552970256,14,1552970256,1552970416,0
421,1552970416,14,1552970416,1552970536,0
422,1552970536,14,1552970536,1552970636,0
423,1552970636,14,1552970636,1552970756,0
424,1552970756,14,1552970756,1552970856,0
425,1552970856,14,1552970856,1552971076,0
426,1552971076,14,1552971076,1552971181,0
427,1552971181,14,1552971181,1552971332,0
428,1552971332,14,1552971332,1552971396,0
429,1552971396,14,1552971396,1552971496,0
430,1552971496,14,1552971496,1552971591,0
431,1552971591,14,1552971591,1552974417,0
432,1552971905,2,1552972065,1552972548,0
433,1552972094,4,1552972094,1552972893,0
434,1552972548,2,1552972869,1552972907,0
435,1552972893,4,1552972893,1552973191,0
436,1552972896,1,1552972901,1552972990,0
437,1552972907,2,1552974351,1552974449,0
438,1552972990,1,1552973260,1552973373,0
439,1552973191,4,1552973191,1552973366,0
440,1552973366,4,1552973401,1552974155,0
441,1552973373,1,1552973373,1552973494,0
442,1552973494,1,1552973494,1552973639,0
443,1552973639,1,1552974222,1552974320,0
444,1552974155,4,1552974156,1552974223,0
445,1552974223,4,1552974243,1552974334,0
446,1552974320,1,1552977627,1552977747,0
447,1552974334,4,1552974334,1552974516,0
448,1552974417,14,1552974417,1552974818,0
449,1552974449,2,1552976814,1552976912,0
450,1552974516,4,1552974516,1552974780,0
451,1552974780,4,1552974780,1552974857,0
452,1552974818,14,1552974833,1552974916,0
453,1552974857,4,1552975017,1552975389,0
454,1552974916,14,1552974983,1552975268,0
455,1552975268,14,1552975268,1552975346,0
456,1552975346,14,1552975415,1552975531,0
457,1552975389,4,1552975551,1552975693,0
458,1552975531,14,1552975596,1552975696,0
459,1552975693,4,1552975693,1552975774,0
460,1552975696,14,1552975756,1552975896,0
461,1552975774,4,1552975774,1552976139,0
462,1552975896,14,1552976056,1552976136,0
463,1552976136,14,1552977516,1552977596,0
464,1552976139,4,1552976139,1552976359,0
465,1552976359,4,1552976419,1552976499,0
466,1552976499,4,1552976499,1552976666,0
467,1552976666,4,1552976666,1552976747,0
468,1552976747,4,1552976747,1552976839,0
469,1552976840,4,1552976991,1552977300,0
470,1552976912,2,1552978094,1552978216,0
471,1552977300,4,1552977300,1552977380,0
472,1552977380,4,1552977538,1552977641,0
473,1552977596,14,1552977656,1552977796,0
474,1552977641,4,1552977741,1552977821,0
475,1552977747,1,1552978432,1552978497,0
476,1552977796,14,1552977816,1552977896,0
477,1552977821,4,1552978722,1552978822,0
478,1552977896,14,1552978596,1552979336,0
479,1552978216,2,1552978777,1552979236,0
480,1552978497,1,1552980211,1552980779,0
481,1552978822,4,1552979243,1552979323,0
482,1552979236,2,1552979418,1552979496,0
483,1552979323,4,1552979323,1552979403,0
484,1552979336,14,1552979496,1552979576,0
485,1552979403,4,1552979404,1552979483,0
486,1552979483,4,1552979566,1552979644,0
487,1552979496,2,1552981681,1552981799,0
488,1552979576,14,1552979576,1552979657,0
489,1552979644,4,1552979647,1552979728,0
490,1552979657,14,1552979657,1552979733,0
491,1552979728,4,1552979728,1552979810,0
492,1552979733,14,1552979733,1552979841,0
493,1552979810,4,1552980114,1552980505,0
494,1552979841,14,1552979896,1552980116,0
495,1552980116,14,1552980516,1552981076,0
496,1552980505,4,1552980519,1552980824,0
497,1552980779,1,1552980781,1552983786,0
498,1552980824,4,1552980824,1552980946,0
499,1552980946,4,1552980946,1552981026,0
500,1552981026,4,1552981026,1552981266,0
501,1552981076,14,1552981076,1552981216,0
502,1552981216,14,1552981356,1552981436,0
503,1552981266,4,1552981266,1552981506,0
504,1552981436,14,1552981616,1552981816,0
505,1552981506,4,1552981506,1552981607,0
506,1552981607,4,1552981887,1552982121,0
507,1552981799,2,1552982362,1552982540,0
508,1552981816,14,1552981890,1552981971,0
509,1552981971,14,1552982077,1552982457,0
510,1552982121,4,1552982446,1552982527,0
511,1552982457,14,1552982457,1552982656,0
512,1552982527,4,1552985172,1552985252,0
513,1552982540,2,1552982803,1552982961,0
514,1552982656,14,1552982656,1552982776,0
515,1552982777,14,1552982957,1552983337,0
516,1552982961,2,1552983181,1552983264,0
517,1552983264,2,1552986328,1552986406,0
518,1552983337,14,1552983917,1552984157,0
519,1552983786,1,1552983787,1552983877,0
520,1552983877,1,1552984558,1552984691,0
521,1552984157,14,1552984617,1552984737,0
522,1552984691,1,1552987204,1552989546,0
523,1552984737,14,1552986317,1552986497,0
524,1552985252,4,1552985252,1552985366,0
525,1552985366,4,1552985713,1552985853,0
526,1552985853,4,1552985853,1552985933,0
527,1552985933,4,1552985975,1552986053,0
528,1552986053,4,1552986129,1552986248,0
529,1552986248,4,1552986318,1552986401,0
530,1552986401,4,1552986401,1552986474,0
531,1552986406,2,1552987007,1552989651,0
532,1552986474,4,1552986482,1552986554,0
533,1552986497,14,1552986677,1552986817,0
534,1552986554,4,1552986634,1552986806,0
535,1552986806,4,1552986874,1552989578,0
536,1552986817,14,1552987117,1552987197,0
537,1552987197,14,1552987220,1552989378,0
538,1552989378,14,1552989378,1552989497,0
539,1552989497,14,1552989497,1552989637,0
540,1552989546,1,1552991531,1552991649,0
541,1552989578,4,1552989658,1552989787,0
542,1552989637,14,1552989637,1552989777,0
543,1552989651,2,1552989793,1552990051,0
544,1552989777,14,1552989837,1552989937,0
545,1552989787,4,1552989868,1552989970,0
546,1552989937,14,1552990317,1552990397,0
547,1552989970,4,1552990517,1552990598,0
548,1552990051,2,1552990674,1552990772,0
549,1552990397,14,1552990397,1552990477,0
550,1552990477,14,1552990597,1552990677,0
551,1552990598,4,1552990740,1552990880,0
552,1552990677,14,1552991331,1552991423,0
553,1552990772,2,1552990871,1552990953,0
554,1552990880,4,1552990880,1552990960,0
555,1552990953,2,1552991133,1552991395,0
556,1552990960,4,1552991207,1552991281,0
557,1552991281,4,1552991349,1552991421,0
558,1552991395,2,1552991956,1552992034,0
559,1552991421,4,1552991430,1552991621,0
560,1552991423,14,1552991423,1552991517,0
561,1552991517,14,1552993477,1552993877,0
562,1552991621,4,1552991734,1552991957,0
563,1552991649,1,1552991689,1552991881,0
564,1552991881,1,1552993071,1552993266,0
565,1552991957,4,1552992018,1552992099,0
566,1552992034,2,1552992295,1552992574,0
567,1552992099,4,1552992099,1552992182,0
568,1552992182,4,1552992182,1552992262,0
569,1552992262,4,1552992543,1552992628,0
570,1552992574,2,1552992574,1552992721,0
571,1552992628,4,1552992630,1552992969,0
572,1552992721,2,1552993922,1552994060,0
573,1552992969,4,1552992969,1553014829,0
574,1552993266,1,1552993266,1552993366,0
575,1552993366,1,1552993366,1552993446,0
576,1552993446,1,1552995575,1552995736,0
577,1552993877,14,1552994617,1552994717,0
578,1552994060,2,1552994944,1552995038,0
579,1552994717,14,1552994805,1552994877,0
580,1552994877,14,1552995097,1552995757,0
581,1552995039,2,1552995379,1552995472,0
582,1552995472,2,1552996446,1552996721,0
583,1552995736,1,1552995936,1552996033,0
584,1552995757,14,1552995817,1552995997,0
585,1552995997,14,1552996057,1552996157,0
586,1552996033,1,1552996042,1552996768,0
587,1552996157,14,1552996197,1552996277,0
588,1552996277,14,1552996437,1552996532,0
589,1552996532,14,1552996532,1552997103,0
590,1552996721,2,1552999265,1552999410,0
591,1552996768,1,1552996781,1552997667,0
592,1552997103,14,1552997103,1552997177,0
593,1552997177,14,1552997217,1552997337,0
594,1552997337,14,1552998437,1552998657,0
595,1552997667,1,1552997700,1552997910,0
596,1552997910,1,1552998059,1552998411,0
597,1552998411,1,1552998480,1552998612,0
598,1552998612,1,1552999421,1552999501,0
599,1552998657,14,1553000597,1553000677,0
600,1552999410,2,1552999711,1552999865,0
601,1552999501,1,1552999501,1552999594,0
602,1552999594,1,1552999962,1553000075,0
603,1552999865,2,1552999906,1553000071,0
604,1553000071,2,1553000246,1553000392,0
605,1553000075,1,1553000497,1553000571,0
606,1553000392,2,1553001353,1553001428,0
607,1553000571,1,1553003267,1553003648,0
608,1553000677,14,1553001077,1553001177,0
609,1553001177,14,1553001237,1553001457,0
610,1553001428,2,1553001428,1553001533,0
611,1553001457,14,1553001517,1553001617,0
612,1553001533,2,1553001533,1553001708,0
613,1553001617,14,1553001677,1553001757,0
614,1553001708,2,1553003336,1553003431,0
615,1553001757,14,1553001877,1553001977,0
616,1553001977,14,1553002317,1553002397,0
617,1553002397,14,1553002457,1553002537,0
618,1553002537,14,1553003117,1553003297,0
619,1553003297,14,1553004177,1553004697,0
620,1553003431,2,1553003691,1553003897,0
621,1553003648,1,1553004991,1553005111,0
622,1553003897,2,1553003991,1553004297,0
623,1553004297,2,1553004973,1553005099,0
624,1553004697,14,1553004817,1553004897,0
625,1553004897,14,1553005117,1553005297,0
626,1553005099,2,1553006260,1553006395,0
627,1553005111,1,1553005913,1553006051,0
628,1553005297,14,1553005797,1553005877,0
629,1553005877,14,1553006037,1553006137,0
630,1553006051,1,1553006232,1553006392,0
631,1553006137,14,1553006237,1553006337,0
632,1553006337,14,1553006917,1553007317,0
633,1553006392,1,1553006392,1553006714,0
634,1553006395,2,1553006440,1553006535,0
635,1553006535,2,1553006581,1553006896,0
636,1553006714,1,1553007791,1553011079,0
637,1553006896,2,1553006941,1553007116,0
638,1553007116,2,1553007322,1553007577,0
639,1553007317,14,1553007357,1553007457,0
640,1553007457,14,1553007457,1553012937,0
641,1553007577,2,1553007622,1553011102,0
642,1553011079,1,1553011079,1553011241,0
643,1553011102,2,1553011588,1553011703,0
644,1553011241,1,1553012802,1553013426,0
645,1553011703,2,1553012269,1553012664,0
646,1553012664,2,1553013911,1553014046,0
647,1553012937,14,1553013157,1553014237,0
648,1553013426,1,1553013426,1553013506,0
649,1553013506,1,1553013766,1553013846,0
650,1553013846,1,1553013847,1553013944,0
651,1553013944,1,1553013984,1553014232,0
652,1553014046,2,1553015794,1553015929,0
653,1553014232,1,1553014232,1553014325,0
654,1553014237,14,1553014477,1553014562,0
655,1553014325,1,1553014332,1553014427,0
656,1553014427,1,1553014605,1553014725,0
657,1553014562,14,1553014562,1553028953,0
658,1553014725,1,1553014725,1553015048,0
659,1553014829,4,1553014880,1553015471,0
660,1553015048,1,1553015412,1553015607,0
661,1553015471,4,1553015481,1553016193,0
662,1553015607,1,1553015612,1553015707,0
663,1553015707,1,1553015752,1553016047,0
664,1553015929,2,1553015974,1553016049,0
665,1553016047,1,1553016047,1553016751,0
666,1553016049,2,1553016715,1553016850,0
667,1553016193,4,1553016193,1553016355,0
668,1553016355,4,1553016421,1553016598,0
669,1553016598,4,1553016598,1553016745,0
670,1553016745,4,1553016763,1553016925,0
671,1553016751,1,1553016751,1553016912,0
672,1553016850,2,1553017056,1553017391,0
673,1553016912,1,1553016949,1553017349,0
674,1553016925,4,1553016933,1553017013,0
675,1553017013,4,1553017013,1553017125,0
676,1553017125,4,1553017125,1553017308,0
677,1553017308,4,1553017308,1553017426,0
678,1553017349,1,1553017349,1553018892,0
679,1553017391,2,1553019339,1553019494,0
680,1553017426,4,1553017470,1553017633,0
681,1553017633,4,1553017652,1553017723,0
682,1553017723,4,1553017723,1553017896,0
683,1553017896,4,1553017896,1553018127,0
684,1553018127,4,1553018127,1553018302,0
685,1553018302,4,1553018302,1553018387,0
686,1553018387,4,1553018387,1553018545,0
687,1553018545,4,1553018545,1553018668,0
688,1553018668,4,1553018703,1553018798,0
689,1553018798,4,1553018849,1553019022,0
690,1553018892,1,1553018892,1553019339,0
691,1553019022,4,1553019022,1553019096,0
692,1553019096,4,1553019128,1553019296,0
693,1553019296,4,1553019309,1553019478,0
694,1553019339,1,1553019339,1553019512,0
695,1553019478,4,1553019509,1553019668,0
696,1553019494,2,1553020235,1553020321,0
697,1553019512,1,1553019512,1553019706,0
698,1553019668,4,1553019689,1553019889,0
699,1553019706,1,1553019706,1553019774,0
700,1553019774,1,1553019774,1553019993,0
701,1553019889,4,1553019889,1553020110,0
702,1553019993,1,1553019993,1553020526,0
703,1553020110,4,1553020110,1553020671,0
704,1553020321,2,1553020321,1553020415,0
705,1553020415,2,1553023946,1553024080,0
706,1553020526,1,1553020526,1553021490,0
707,1553020671,4,1553020671,1553021303,0
