1,做多多,1,1,gssmt,gsseller,0,,3059,广东 深圳市 宝安区 ,前进二路恒明珠工业园,,1,,0,1541042223,0,1_2018120311400150355.png,1_2019011117350262522,,,,,,,,0,default,0,0.0,0.0,0.0,1,,,,,0,,,,0.00,0,0,0,q'w,腾讯大厦,,,1,1,,0,0,零,0,0,0,0,0,0,0,0,,113.875216,22.609814,,,,,0
2,永恒科技,3,13,18603027764,superlink,3,SuperLink,0,,民乐新村198栋3楼,,1,,0,1546563779,1609862399,2_2019010409122331586.jpg,2_2019010409150977416.jpg,,,,,,,,0,default,0,0.0,0.0,0.0,1,,,,,0,,,,0.00,0,0,0,,润安科技,,,0,0,,0,0,零,0,0,0,0,0,0,0,0,,114.02597366,22.54605355,2_2019010414212036204.jpg,"a:5:{i:1;a:3:{s:3:""img"";s:7:""2_1.png"";s:4:""type"";i:2;s:4:""link"";s:0:"""";}i:2;a:3:{s:3:""img"";s:7:""2_2.jpg"";s:4:""type"";i:2;s:4:""link"";s:0:"""";}i:3;a:3:{s:3:""img"";s:7:""2_3.jpg"";s:4:""type"";i:2;s:4:""link"";s:0:"""";}i:4;a:3:{s:3:""img"";s:0:"""";s:4:""type"";i:2;s:4:""link"";s:0:"""";}i:5;N;}",,,0
3,见龙卸甲,1,19,flashpoint,flashpoint01,10,见龙卸甲成人用品,291,广东 深圳市 ,宝安区前进二路1号1栋101,,1,,0,1547207867,1610380800,,,,,,,,,,0,default,0,0.0,0.0,0.0,0,,,,,0,,,,0.00,0,0,0,,,,,0,0,,0,0,零,0,0,0,0,0,0,0,0,,113.867098,22.623556,,,,,0
4,亘强科技,1,30,gainstrong,gainstrong,3,深圳市亘强科技有限公司,0,,西乡街道桃源社区林果所恒明珠工业园B栋401,,1,,0,1553759555,1585497599,4_2019042221240432836.png,4_2019042221240435846.png,4_2019042221240467473.png,,,,,,,0,default,0,0.0,0.0,0.0,0,,,,,0,,,,0.00,0,0,0,,,,,0,0,,0,0,零,0,0,0,0,0,0,0,0,,114.02597366,22.54605355,,,,,0
