1,45,2000000000004501,295104190402152951,4,亘强科技,34,wx_4VVigbiGbG,0,0,订单商品全部退款,1,5.00,,1,1,2,2,1,2,1,1554190191,1554190812,0,0,取消订单，全部退款,"a:1:{s:5:""buyer"";a:3:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";}}",嘿嘿,OK,,0,,0,0,0,,0
2,43,2000000000004301,314104190402153407,4,亘强科技,34,wx_4VVigbiGbG,0,0,订单商品全部退款,1,0.01,,1,1,2,2,1,2,1,1554190447,1554190802,0,0,取消订单，全部退款,"a:1:{s:5:""buyer"";a:3:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";}}",哈哈,OK,,0,,0,0,0,,0
3,42,2000000000004201,779104190402153916,4,亘强科技,34,wx_4VVigbiGbG,12,43,小而美的东西,1,0.01,4_2019033014535826300.jpg,1,1,2,2,1,1,1,1554190756,1554190786,0,1,效果不好不喜欢,"a:1:{s:5:""buyer"";a:3:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";}}",哈哈,OK,,0,,0,0,0,,5
