1,1552556770,1,3d6c34b623e88e9e8e8cca4e03b72920,20,1,2,1.0.12.190312_Alpha
1,1552556782,1,c6e66760f6f46c34e1e39bdb06d0b340,20,2,1,1.0.12.190312_Alpha
1,1552556903,1,c6e66760f6f46c34e1e39bdb06d0b340,20,3,1,1.0.12.190312_Alpha
1,1552556908,1,3d6c34b623e88e9e8e8cca4e03b72920,20,4,2,1.0.12.190312_Alpha
1,1552557265,1,c6e66760f6f46c34e1e39bdb06d0b340,20,5,1,1.0.12.190312_Alpha
1,1552557274,1,3d6c34b623e88e9e8e8cca4e03b72920,20,6,2,1.0.12.190312_Alpha
1,1552557518,1,3d6c34b623e88e9e8e8cca4e03b72920,20,7,2,1.0.12.190312_Alpha
1,1552557521,1,c6e66760f6f46c34e1e39bdb06d0b340,20,8,1,1.0.12.190312_Alpha
1,1552557567,1,c6e66760f6f46c34e1e39bdb06d0b340,20,9,1,1.0.12.190312_Alpha
1,1552557580,1,3d6c34b623e88e9e8e8cca4e03b72920,20,10,2,1.0.12.190312_Alpha
1,1552557703,1,3d6c34b623e88e9e8e8cca4e03b72920,20,11,2,1.0.12.190312_Alpha
1,1552557704,1,c6e66760f6f46c34e1e39bdb06d0b340,20,12,1,1.0.12.190312_Alpha
1,1552558723,1,3d6c34b623e88e9e8e8cca4e03b72920,20,13,2,1.0.12.190312_Alpha
1,1552558726,1,c6e66760f6f46c34e1e39bdb06d0b340,20,14,1,1.0.12.190312_Alpha
1,1552561188,1,3d6c34b623e88e9e8e8cca4e03b72920,20,15,2,1.0.12.190312_Alpha
1,1552561191,1,c6e66760f6f46c34e1e39bdb06d0b340,20,16,1,1.0.12.190312_Alpha
1,1552564976,1,3d6c34b623e88e9e8e8cca4e03b72920,20,17,2,1.0.12.190312_Alpha
1,1552564979,1,c6e66760f6f46c34e1e39bdb06d0b340,20,18,1,1.0.12.190312_Alpha
1,1552565762,0,2ef9247e1e46b4af489df289e7376efb,40,19,3,1.0.12.190312_Alpha
1,1552565924,1,2ef9247e1e46b4af489df289e7376efb,40,20,3,1.0.12.190312_Alpha
1,1552566377,1,c6e66760f6f46c34e1e39bdb06d0b340,20,21,1,1.0.12.190312_Alpha
1,1552566380,1,3d6c34b623e88e9e8e8cca4e03b72920,20,22,2,1.0.12.190312_Alpha
1,1552568221,1,3d6c34b623e88e9e8e8cca4e03b72920,20,23,2,1.0.12.190312_Alpha
1,1552568226,1,c6e66760f6f46c34e1e39bdb06d0b340,20,24,1,1.0.12.190312_Alpha
1,1552568857,1,c6e66760f6f46c34e1e39bdb06d0b340,20,25,1,1.0.12.190312_Alpha
1,1552568862,1,3d6c34b623e88e9e8e8cca4e03b72920,20,26,2,1.0.12.190312_Alpha
1,1552569426,1,3d6c34b623e88e9e8e8cca4e03b72920,20,27,2,1.0.12.190312_Alpha
1,1552569429,1,c6e66760f6f46c34e1e39bdb06d0b340,20,28,1,1.0.12.190312_Alpha
1,1552569609,1,3d6c34b623e88e9e8e8cca4e03b72920,20,29,2,1.0.12.190312_Alpha
1,1552569611,1,c6e66760f6f46c34e1e39bdb06d0b340,20,30,1,1.0.12.190312_Alpha
1,1552572661,1,c6e66760f6f46c34e1e39bdb06d0b340,20,31,1,1.0.12.190312_Alpha
1,1552572667,1,3d6c34b623e88e9e8e8cca4e03b72920,20,32,2,1.0.12.190312_Alpha
1,1552573277,1,3d6c34b623e88e9e8e8cca4e03b72920,20,33,2,1.0.12.190312_Alpha
1,1552573278,1,c6e66760f6f46c34e1e39bdb06d0b340,20,34,1,1.0.12.190312_Alpha
1,1552573962,1,3d6c34b623e88e9e8e8cca4e03b72920,20,35,2,1.0.12.190312_Alpha
1,1552573970,1,c6e66760f6f46c34e1e39bdb06d0b340,20,36,1,1.0.12.190312_Alpha
1,1552575302,1,3d6c34b623e88e9e8e8cca4e03b72920,20,37,2,1.0.12.190312_Alpha
1,1552575308,1,c6e66760f6f46c34e1e39bdb06d0b340,20,38,1,1.0.12.190312_Alpha
1,1552575455,1,3d6c34b623e88e9e8e8cca4e03b72920,20,39,2,1.0.12.190312_Alpha
1,1552575459,1,c6e66760f6f46c34e1e39bdb06d0b340,20,40,1,1.0.12.190312_Alpha
1,1552578720,1,c6e66760f6f46c34e1e39bdb06d0b340,20,41,1,1.0.12.190312_Alpha
1,1552578726,1,3d6c34b623e88e9e8e8cca4e03b72920,20,42,2,1.0.12.190312_Alpha
1,1552578901,1,c6e66760f6f46c34e1e39bdb06d0b340,20,43,1,1.0.12.190312_Alpha
1,1552578910,1,3d6c34b623e88e9e8e8cca4e03b72920,20,44,2,1.0.12.190312_Alpha
1,1552579458,1,3d6c34b623e88e9e8e8cca4e03b72920,20,45,2,1.0.12.190312_Alpha
1,1552579458,1,c6e66760f6f46c34e1e39bdb06d0b340,20,46,1,1.0.12.190312_Alpha
1,1552579961,1,3d6c34b623e88e9e8e8cca4e03b72920,20,47,2,1.0.12.190312_Alpha
1,1552579970,1,c6e66760f6f46c34e1e39bdb06d0b340,20,48,1,1.0.12.190312_Alpha
1,1552580978,1,c6e66760f6f46c34e1e39bdb06d0b340,20,49,1,1.0.12.190312_Alpha
1,1552580981,1,3d6c34b623e88e9e8e8cca4e03b72920,20,50,2,1.0.12.190312_Alpha
1,1552581024,1,c6e66760f6f46c34e1e39bdb06d0b340,20,51,1,1.0.12.190312_Alpha
1,1552581028,1,3d6c34b623e88e9e8e8cca4e03b72920,20,52,2,1.0.12.190312_Alpha
2,1552581223,0,1552556770,20,53,20,1
2,1552581223,0,1552556782,20,54,20,2
1,1552581227,1,3d6c34b623e88e9e8e8cca4e03b72920,20,55,2,1.0.12.190312_Alpha
1,1552581235,1,c6e66760f6f46c34e1e39bdb06d0b340,20,56,1,1.0.12.190312_Alpha
1,1552582155,1,3d6c34b623e88e9e8e8cca4e03b72920,20,57,2,1.0.12.190312_Alpha
1,1552582167,1,c6e66760f6f46c34e1e39bdb06d0b340,20,58,1,1.0.12.190312_Alpha
1,1552582978,1,3d6c34b623e88e9e8e8cca4e03b72920,20,59,2,1.0.12.190312_Alpha
1,1552582980,1,c6e66760f6f46c34e1e39bdb06d0b340,20,60,1,1.0.12.190312_Alpha
1,1552583612,1,c6e66760f6f46c34e1e39bdb06d0b340,20,61,1,1.0.12.190312_Alpha
1,1552583618,1,3d6c34b623e88e9e8e8cca4e03b72920,20,62,2,1.0.12.190312_Alpha
1,1552584754,1,c6e66760f6f46c34e1e39bdb06d0b340,20,63,1,1.0.12.190312_Alpha
1,1552584759,1,3d6c34b623e88e9e8e8cca4e03b72920,20,64,2,1.0.12.190312_Alpha
1,1552584773,0,fb07a7340c837c33795f155ceb656fe7,9,65,4,1.0.12.190312_Alpha
1,1552585597,1,c6e66760f6f46c34e1e39bdb06d0b340,20,66,1,1.0.12.190312_Alpha
1,1552585597,1,3d6c34b623e88e9e8e8cca4e03b72920,20,67,2,1.0.12.190312_Alpha
1,1552586065,1,c6e66760f6f46c34e1e39bdb06d0b340,20,68,1,1.0.12.190312_Alpha
1,1552586073,1,3d6c34b623e88e9e8e8cca4e03b72920,20,69,2,1.0.12.190312_Alpha
1,1552586832,1,c6e66760f6f46c34e1e39bdb06d0b340,20,70,1,1.0.12.190312_Alpha
1,1552586835,1,3d6c34b623e88e9e8e8cca4e03b72920,20,71,2,1.0.12.190312_Alpha
1,1552588955,1,3d6c34b623e88e9e8e8cca4e03b72920,20,72,2,1.0.12.190312_Alpha
1,1552588967,1,c6e66760f6f46c34e1e39bdb06d0b340,20,73,1,1.0.12.190312_Alpha
1,1552590320,1,c6e66760f6f46c34e1e39bdb06d0b340,20,74,1,1.0.12.190312_Alpha
1,1552590325,1,3d6c34b623e88e9e8e8cca4e03b72920,20,75,2,1.0.12.190312_Alpha
1,1552592912,1,3d6c34b623e88e9e8e8cca4e03b72920,20,76,2,1.0.12.190312_Alpha
1,1552592920,1,c6e66760f6f46c34e1e39bdb06d0b340,20,77,1,1.0.12.190312_Alpha
1,1552593146,1,c6e66760f6f46c34e1e39bdb06d0b340,20,78,1,1.0.12.190312_Alpha
1,1552593156,1,3d6c34b623e88e9e8e8cca4e03b72920,20,79,2,1.0.12.190312_Alpha
1,1552593868,1,c6e66760f6f46c34e1e39bdb06d0b340,20,80,1,1.0.12.190312_Alpha
1,1552593872,1,3d6c34b623e88e9e8e8cca4e03b72920,20,81,2,1.0.12.190312_Alpha
1,1552594109,1,c6e66760f6f46c34e1e39bdb06d0b340,20,82,1,1.0.12.190312_Alpha
1,1552594116,1,3d6c34b623e88e9e8e8cca4e03b72920,20,83,2,1.0.12.190312_Alpha
1,1552596108,1,c6e66760f6f46c34e1e39bdb06d0b340,20,84,1,1.0.12.190312_Alpha
1,1552596110,1,3d6c34b623e88e9e8e8cca4e03b72920,20,85,2,1.0.12.190312_Alpha
1,1552596560,1,c6e66760f6f46c34e1e39bdb06d0b340,20,86,1,1.0.12.190312_Alpha
1,1552596567,1,3d6c34b623e88e9e8e8cca4e03b72920,20,87,2,1.0.12.190312_Alpha
1,1552598247,0,2ef9247e1e46b4af489df289e7376efb,40,88,3,1.0.12.190312_Alpha
1,1552598258,1,2ef9247e1e46b4af489df289e7376efb,40,89,3,1.0.12.190312_Alpha
1,1552599776,1,c6e66760f6f46c34e1e39bdb06d0b340,20,90,1,1.0.12.190312_Alpha
1,1552599778,1,3d6c34b623e88e9e8e8cca4e03b72920,20,91,2,1.0.12.190312_Alpha
1,1552599837,1,c6e66760f6f46c34e1e39bdb06d0b340,20,92,1,1.0.12.190312_Alpha
1,1552599839,1,3d6c34b623e88e9e8e8cca4e03b72920,20,93,2,1.0.12.190312_Alpha
1,1552600160,1,3d6c34b623e88e9e8e8cca4e03b72920,20,94,2,1.0.12.190312_Alpha
1,1552600169,1,c6e66760f6f46c34e1e39bdb06d0b340,20,95,1,1.0.12.190312_Alpha
1,1552602032,1,3d6c34b623e88e9e8e8cca4e03b72920,20,96,2,1.0.12.190312_Alpha
1,1552602032,1,c6e66760f6f46c34e1e39bdb06d0b340,20,97,1,1.0.12.190312_Alpha
1,1552602604,1,c6e66760f6f46c34e1e39bdb06d0b340,20,98,1,1.0.12.190312_Alpha
1,1552602611,1,3d6c34b623e88e9e8e8cca4e03b72920,20,99,2,1.0.12.190312_Alpha
1,1552607585,1,3d6c34b623e88e9e8e8cca4e03b72920,20,100,2,1.0.12.190312_Alpha
1,1552607593,1,c6e66760f6f46c34e1e39bdb06d0b340,20,101,1,1.0.12.190312_Alpha
1,1552608258,0,8b155f128af57cac99e4ae8730e6de7a,9,102,5,1.0.12.190312_Alpha
1,1552608264,0,b5d99353262fa8d1adf7609227b30c62,9,103,1,1.0.12.190312_Alpha
1,1552608265,0,b5d99353262fa8d1adf7609227b30c62,9,104,2,1.0.12.190312_Alpha
1,1552608296,0,41f2af52698653ae49ba6940781310e6,9,105,3,1.0.12.190312_Alpha
1,1552608471,1,8b155f128af57cac99e4ae8730e6de7a,9,106,5,1.0.12.190312_Alpha
1,1552609562,1,c6e66760f6f46c34e1e39bdb06d0b340,20,107,1,1.0.12.190312_Alpha
1,1552609564,1,3d6c34b623e88e9e8e8cca4e03b72920,20,108,2,1.0.12.190312_Alpha
1,1552611337,0,2ef9247e1e46b4af489df289e7376efb,40,109,3,1.0.12.190312_Alpha
1,1552611700,1,2ef9247e1e46b4af489df289e7376efb,40,110,3,1.0.12.190312_Alpha
1,1552611936,1,c6e66760f6f46c34e1e39bdb06d0b340,20,111,1,1.0.12.190312_Alpha
1,1552611937,1,3d6c34b623e88e9e8e8cca4e03b72920,20,112,2,1.0.12.190312_Alpha
1,1552612418,1,c6e66760f6f46c34e1e39bdb06d0b340,20,113,1,1.0.12.190312_Alpha
1,1552612425,1,3d6c34b623e88e9e8e8cca4e03b72920,20,114,2,1.0.12.190312_Alpha
1,1552612689,1,c6e66760f6f46c34e1e39bdb06d0b340,20,115,1,1.0.12.190312_Alpha
1,1552612700,1,3d6c34b623e88e9e8e8cca4e03b72920,20,116,2,1.0.12.190312_Alpha
1,1552615590,1,c6e66760f6f46c34e1e39bdb06d0b340,20,117,1,1.0.12.190312_Alpha
1,1552615600,1,3d6c34b623e88e9e8e8cca4e03b72920,20,118,2,1.0.12.190312_Alpha
1,1552615829,1,3d6c34b623e88e9e8e8cca4e03b72920,20,119,2,1.0.12.190312_Alpha
1,1552615831,1,c6e66760f6f46c34e1e39bdb06d0b340,20,120,1,1.0.12.190312_Alpha
1,1552619283,1,3d6c34b623e88e9e8e8cca4e03b72920,20,121,2,1.0.12.190312_Alpha
1,1552619287,1,c6e66760f6f46c34e1e39bdb06d0b340,20,122,1,1.0.12.190312_Alpha
1,1552619588,1,3d6c34b623e88e9e8e8cca4e03b72920,20,123,2,1.0.12.190312_Alpha
1,1552619589,1,c6e66760f6f46c34e1e39bdb06d0b340,20,124,1,1.0.12.190312_Alpha
1,1552619939,1,3d6c34b623e88e9e8e8cca4e03b72920,20,125,2,1.0.12.190312_Alpha
1,1552619950,1,c6e66760f6f46c34e1e39bdb06d0b340,20,126,1,1.0.12.190312_Alpha
1,1552623210,1,3d6c34b623e88e9e8e8cca4e03b72920,20,127,2,1.0.12.190312_Alpha
1,1552623211,1,c6e66760f6f46c34e1e39bdb06d0b340,20,128,1,1.0.12.190312_Alpha
1,1552623980,1,c6e66760f6f46c34e1e39bdb06d0b340,20,129,1,1.0.12.190312_Alpha
1,1552623987,1,3d6c34b623e88e9e8e8cca4e03b72920,20,130,2,1.0.12.190312_Alpha
1,1552628953,1,c6e66760f6f46c34e1e39bdb06d0b340,20,131,1,1.0.12.190312_Alpha
1,1552628955,1,3d6c34b623e88e9e8e8cca4e03b72920,20,132,2,1.0.12.190312_Alpha
1,1552629525,1,c6e66760f6f46c34e1e39bdb06d0b340,20,133,1,1.0.12.190312_Alpha
1,1552629534,1,3d6c34b623e88e9e8e8cca4e03b72920,20,134,2,1.0.12.190312_Alpha
1,1552632405,1,3d6c34b623e88e9e8e8cca4e03b72920,20,135,2,1.0.12.190312_Alpha
1,1552632411,1,c6e66760f6f46c34e1e39bdb06d0b340,20,136,1,1.0.12.190312_Alpha
1,1552632512,1,3d6c34b623e88e9e8e8cca4e03b72920,20,137,2,1.0.12.190312_Alpha
1,1552632517,1,c6e66760f6f46c34e1e39bdb06d0b340,20,138,1,1.0.12.190312_Alpha
1,1552633239,1,c6e66760f6f46c34e1e39bdb06d0b340,20,139,1,1.0.12.190312_Alpha
