2018-11-22 16:12:16,17,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x88\x91\xe5\x9c\xa8\xe7\xba\xbf\xe5\x95\xa6!""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542874336}\n'",,571,1
2018-11-22 16:12:47,18,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x88\x91\xe5\x9c\xa8\xe7\xba\xbf\xe5\x95\xa6!""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542874367}\n'",,571,1
2018-11-22 16:14:04,19,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x88\x91\xe5\x9c\xa8\xe7\xba\xbf\xe5\x95\xa6!""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542874444}\n'",,571,1
2018-11-22 16:18:56,20,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x88\x91\xe5\x9c\xa8\xe7\xba\xbf\xe5\x95\xa6!""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542874736}\n'",,571,1
2018-11-22 16:19:53,21,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x88\x91\xe5\x9c\xa8\xe7\xba\xbf\xe5\x95\xa6!""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542874793}\n'",,571,1
2018-11-22 16:23:18,22,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x88\x91\xe5\x9c\xa8\xe7\xba\xbf\xe5\x95\xa6!""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542874998}\n'",,571,1
2018-11-22 16:25:57,23,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x88\x91\xe5\x9c\xa8\xe7\xba\xbf\xe5\x95\xa6!""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542875157}\n'",,571,1
2018-11-22 16:30:03,24,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x88\x91\xe5\x9c\xa8\xe7\xba\xbf\xe5\x95\xa6!""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542875403}\n'",,571,1
2018-11-22 16:35:52,25,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x88\x91\xe5\x9c\xa8\xe7\xba\xbf\xe5\x95\xa6!""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542875752}\n'",,571,1
2018-11-22 16:40:19,26,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x88\x91\xe5\x9c\xa8\xe7\xba\xbf\xe5\x95\xa6!""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542876019}\n'",,571,1
2018-11-22 16:51:01,27,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x88\x91\xe5\x9c\xa8\xe7\xba\xbf\xe5\x95\xa6!""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542876661}\n'",,571,1
2018-11-22 16:54:38,28,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x88\x91\xe5\x9c\xa8\xe7\xba\xbf\xe5\x95\xa6!""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542876878}\n'",,571,1
2018-11-22 17:16:22,29,"b'{""msgType"":1,""time"":1542878178,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,571
2018-11-22 17:16:22,30,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542878182}\n'",,571,1
2018-11-22 19:26:04,31,"b'{""msgType"":1,""time"":1542885960,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,571
2018-11-22 19:35:14,32,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542886514}\n'",,571,1
2018-11-22 19:35:14,33,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x88\x91\xe5\x9c\xa8\xe7\xba\xbf\xe5\x95\xa6!""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542886514}\n'",,571,1
2018-11-22 19:35:18,34,"b'{""msgType"":1,""time"":1542886515,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,571
2018-11-22 19:35:18,35,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542886518}\n'",,571,1
2018-11-22 19:35:21,36,"b'{""msgType"":1,""time"":1542886517,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,571
2018-11-22 19:35:21,37,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542886521}\n'",,571,1
2018-11-22 19:36:20,38,"b'{""msgType"":1,""time"":1542886576,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,571
2018-11-22 19:36:20,39,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542886580}\n'",,571,1
2018-11-22 21:01:51,40,"b'{""msgType"":1,""time"":1542891709,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,571
2018-11-22 21:01:51,41,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542891711}\n'",,571,1
2018-11-22 21:01:53,42,"b'{""msgType"":1,""time"":1542891711,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,571
2018-11-22 21:01:53,43,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542891713}\n'",,571,1
2018-11-23 08:40:51,44,"b'{""msgType"":1,""time"":1542933647,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""DATE""}]}'",,1,571
2018-11-23 08:40:51,45,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542933651}\n'",,571,1
2018-11-23 10:52:19,46,"b'{""msgType"":1,""time"":1542941535,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,572,1
2018-11-23 10:52:34,47,"b'{""msgType"":1,""time"":1542941550,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,572
2018-11-23 10:52:42,48,"b'{""msgType"":1,""time"":1542941558,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,572,1
2018-11-23 10:52:46,49,"b'{""msgType"":1,""time"":1542941562,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,572
2018-11-23 11:19:28,50,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x88\x91\xe5\x9c\xa8\xe7\xba\xbf\xe5\x95\xa6!""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1532598697}\n'",,572,1
2018-11-23 11:23:41,51,"b'{""msgType"":1,""time"":1542943417,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,572
2018-11-23 11:23:42,52,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542943421}\n'",,572,1
2018-11-23 11:23:48,53,"b'{""msgType"":1,""time"":1542943424,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""faceID"":5}]}'",,1,572
2018-11-23 11:23:48,54,"b'{""clientType"":1,""content"":[{""msgText"":""SuperLink \xe8\xbf\x9c\xe7\xa8\x8b\xe6\xa8\xa1\xe5\x9d\x97\xe6\x8f\x90\xe7\xa4\xba\xe6\x82\xa8:\nLAN IP\xe5\x9c\xb0\xe5\x9d\x80>>>192.168.33.1 \n\n\xe5\xa4\x96\xe7\xbd\x91\xe4\xbf\xa1\xe6\x81\xaf\xef\xbc\x9a\n""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542943428}\n'",,572,1
2018-11-23 11:23:52,55,"b'{""msgType"":1,""time"":1542943428,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""faceID"":0}]}'",,1,572
2018-11-23 11:23:52,56,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x9c\x89\xe4\xbb\xbb\xe4\xbd\x95\xe6\x84\x8f\xe8\xa7\x81\xe4\xb8\x8e\xe5\xbb\xba\xe8\xae\xae\xe8\xaf\xb7\xe8\x81\x94\xe7\xb3\xbb\xe6\x88\x91\xe4\xbb\xac (*^__^*)\n""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542943432}\n'",,572,1
2018-11-23 11:23:55,57,"b'{""msgType"":1,""time"":1542943431,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,572
2018-11-23 11:23:55,58,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542943435}\n'",,572,1
2018-11-23 11:23:59,59,"b'{""msgType"":1,""time"":1542943435,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""ate""}]}'",,1,572
2018-11-23 11:23:59,60,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542943439}\n'",,572,1
2018-11-23 11:24:01,61,"b'{""msgType"":1,""time"":1542943437,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,572
2018-11-23 11:24:01,62,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542943441}\n'",,572,1
2018-11-23 11:32:21,63,"b'{""msgType"":1,""time"":1542943937,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,572
2018-11-23 11:32:25,64,"b'{""msgType"":1,""time"":1542943941,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,571
2018-11-23 11:32:25,65,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542943945}\n'",,571,1
2018-11-23 15:38:08,66,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x88\x91\xe5\x9c\xa8\xe7\xba\xbf\xe5\x95\xa6!""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542958688}\n'",,572,1
2018-11-23 15:41:36,67,"b'{""msgType"":1,""time"":1542958893,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,572
2018-11-23 15:41:36,68,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542958896}\n'",,572,1
2018-11-23 15:41:39,69,"b'{""msgType"":1,""time"":1542958896,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,572
2018-11-23 15:41:39,70,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542958899}\n'",,572,1
2018-11-23 15:49:19,71,"b'{""msgType"":1,""time"":1542959357,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,572
2018-11-23 15:49:20,72,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542959359}\n'",,572,1
2018-11-23 15:56:58,73,"b'{""msgType"":1,""time"":1542959815,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,572
2018-11-23 15:58:11,74,"b'{""clientType"":1,""content"":[{""msgText"":""\xe6\x88\x91\xe5\x9c\xa8\xe7\xba\xbf\xe5\x95\xa6!""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542943274}\n'",,572,1
2018-11-23 15:58:11,75,"b'{""msgType"":1,""time"":1542959888,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,572
2018-11-23 15:58:11,76,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542943275}\n'",,572,1
2018-11-23 15:58:14,77,"b'{""msgType"":1,""time"":1542959891,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,572
2018-11-23 15:58:14,78,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542959894}\n'",,572,1
2018-11-23 15:58:16,79,"b'{""msgType"":1,""time"":1542959893,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,572
2018-11-23 15:58:16,80,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542959896}\n'",,572,1
2018-11-23 15:58:51,81,"b'{""msgType"":1,""time"":1542959928,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,572
2018-11-23 15:58:51,82,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542959931}\n'",,572,1
2018-11-23 15:59:46,83,"b'{""msgType"":1,""time"":1542959983,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,572
2018-11-23 15:59:46,84,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542959986}\n'",,572,1
2018-11-23 16:00:01,85,"b'{""msgType"":1,""time"":1542959998,""clientType"":1,""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",12,0,0,0,0],""content"":[{""msgText"":""date""}]}'",,1,572
2018-11-23 16:00:01,86,"b'{""clientType"":1,""content"":[{""msgText"":""\xe4\xbf\xa1\xe6\x81\xaf\xe5\xb7\xb2\xe9\x80\x81\xe8\xbe\xbe""}],""font"":[""\xe5\xbe\xae\xe8\xbd\xaf\xe9\x9b\x85\xe9\xbb\x91"",16,0,0,0,0],""msgType"":1,""time"":1542960001}\n'",,572,1
